,Estacao,year,month,Precipitacao,long,lat
757,PETROLINA,2011,3,63.50000000000001,-40.46,-9.36
758,PETROLINA,2011,4,47.00000000000001,-40.46,-9.36
759,PETROLINA,2011,5,9.399999999999999,-40.46,-9.36
760,PETROLINA,2011,6,0.0,-40.46,-9.36
761,PETROLINA,2011,7,0.0,-40.46,-9.36
762,PETROLINA,2011,8,5.800000000000001,-40.46,-9.36
763,PETROLINA,2011,9,0.0,-40.46,-9.36
764,PETROLINA,2011,10,9.4,-40.46,-9.36
765,PETROLINA,2011,11,8.5,-40.46,-9.36
766,PETROLINA,2011,12,10.7,-40.46,-9.36
767,PETROLINA,2012,1,28.9,-40.46,-9.36
768,PETROLINA,2012,2,85.2,-40.46,-9.36
769,PETROLINA,2012,3,0.2,-40.46,-9.36
770,PETROLINA,2012,4,0.0,-40.46,-9.36
771,PETROLINA,2012,5,0.4,-40.46,-9.36
772,PETROLINA,2012,6,2.3,-40.46,-9.36
773,PETROLINA,2012,7,1.2,-40.46,-9.36
774,PETROLINA,2012,8,1.7999999999999998,-40.46,-9.36
775,PETROLINA,2012,9,0.0,-40.46,-9.36
776,PETROLINA,2012,10,0.0,-40.46,-9.36
777,PETROLINA,2012,11,19.3,-40.46,-9.36
778,PETROLINA,2012,12,1.8,-40.46,-9.36
779,PETROLINA,2013,1,30.0,-40.46,-9.36
780,PETROLINA,2013,2,0.0,-40.46,-9.36
781,PETROLINA,2013,3,54.800000000000004,-40.46,-9.36
782,PETROLINA,2013,4,33.8,-40.46,-9.36
783,PETROLINA,2013,5,1.8,-40.46,-9.36
784,PETROLINA,2013,6,6.8,-40.46,-9.36
785,PETROLINA,2013,7,13.6,-40.46,-9.36
786,PETROLINA,2013,8,4.6,-40.46,-9.36
787,PETROLINA,2013,9,0.4,-40.46,-9.36
788,PETROLINA,2013,10,0.0,-40.46,-9.36
789,PETROLINA,2013,11,33.6,-40.46,-9.36
790,PETROLINA,2013,12,155.0,-40.46,-9.36
791,PETROLINA,2014,1,28.6,-40.46,-9.36
792,PETROLINA,2014,2,37.5,-40.46,-9.36
793,PETROLINA,2014,3,56.699999999999996,-40.46,-9.36
794,PETROLINA,2014,4,179.79999999999998,-40.46,-9.36
795,PETROLINA,2014,5,1.6,-40.46,-9.36
796,PETROLINA,2014,6,1.3,-40.46,-9.36
797,PETROLINA,2014,7,26.3,-40.46,-9.36
798,PETROLINA,2014,8,2.4,-40.46,-9.36
799,PETROLINA,2014,9,7.2,-40.46,-9.36
800,PETROLINA,2014,10,0.0,-40.46,-9.36
801,PETROLINA,2014,11,91.4,-40.46,-9.36
802,PETROLINA,2014,12,47.900000000000006,-40.46,-9.36
803,PETROLINA,2015,1,12.0,-40.46,-9.36
804,PETROLINA,2015,2,34.6,-40.46,-9.36
805,PETROLINA,2015,3,27.099999999999998,-40.46,-9.36
806,PETROLINA,2015,4,78.20000000000002,-40.46,-9.36
807,PETROLINA,2015,5,0.8,-40.46,-9.36
808,PETROLINA,2015,6,2.4000000000000004,-40.46,-9.36
809,PETROLINA,2015,7,2.6,-40.46,-9.36
810,PETROLINA,2015,8,0.1,-40.46,-9.36
811,PETROLINA,2015,9,0.0,-40.46,-9.36
812,PETROLINA,2015,10,13.7,-40.46,-9.36
813,PETROLINA,2015,11,0.0,-40.46,-9.36
814,PETROLINA,2015,12,3.5999999999999996,-40.46,-9.36
815,PETROLINA,2016,1,281.9,-40.46,-9.36
816,PETROLINA,2016,2,26.0,-40.46,-9.36
817,PETROLINA,2016,3,12.5,-40.46,-9.36
818,PETROLINA,2016,4,2.7,-40.46,-9.36
819,PETROLINA,2016,5,0.2,-40.46,-9.36
820,PETROLINA,2016,6,1.2,-40.46,-9.36
821,PETROLINA,2016,7,1.0,-40.46,-9.36
822,PETROLINA,2016,8,0.6000000000000001,-40.46,-9.36
823,PETROLINA,2016,9,0.0,-40.46,-9.36
824,PETROLINA,2016,10,0.2,-40.46,-9.36
825,PETROLINA,2016,11,16.5,-40.46,-9.36
826,PETROLINA,2016,12,11.600000000000001,-40.46,-9.36
827,PETROLINA,2017,1,0.0,-40.46,-9.36
828,PETROLINA,2017,2,81.5,-40.46,-9.36
829,PETROLINA,2017,3,10.2,-40.46,-9.36
830,PETROLINA,2017,4,7.699999999999999,-40.46,-9.36
831,PETROLINA,2017,5,3.0,-40.46,-9.36
832,PETROLINA,2017,6,2.6,-40.46,-9.36
833,PETROLINA,2017,7,0.30000000000000004,-40.46,-9.36
834,PETROLINA,2017,8,0.0,-40.46,-9.36
835,PETROLINA,2017,9,6.300000000000001,-40.46,-9.36
836,PETROLINA,2017,10,0.0,-40.46,-9.36
837,PETROLINA,2017,11,22.2,-40.46,-9.36
838,PETROLINA,2017,12,13.6,-40.46,-9.36
839,RECIFE,2000,1,276.40000000000003,-34.95,-8.05
840,RECIFE,2000,2,87.89999999999999,-34.95,-8.05
841,RECIFE,2000,3,174.1,-34.95,-8.05
842,RECIFE,2000,4,435.4000000000001,-34.95,-8.05
843,RECIFE,2000,5,265.40000000000003,-34.95,-8.05
844,RECIFE,2000,6,562.9,-34.95,-8.05
845,RECIFE,2000,7,575.0,-34.95,-8.05
846,RECIFE,2000,8,443.4000000000001,-34.95,-8.05
847,RECIFE,2000,9,336.1000000000001,-34.95,-8.05
848,RECIFE,2000,10,58.199999999999996,-34.95,-8.05
849,RECIFE,2000,11,45.1,-34.95,-8.05
850,RECIFE,2000,12,99.1,-34.95,-8.05
851,RECIFE,2001,1,58.8,-34.95,-8.05
852,RECIFE,2001,2,56.50000000000001,-34.95,-8.05
853,RECIFE,2001,3,133.70000000000002,-34.95,-8.05
854,RECIFE,2001,4,327.79999999999995,-34.95,-8.05
855,RECIFE,2001,5,59.50000000000001,-34.95,-8.05
856,RECIFE,2001,6,432.4000000000001,-34.95,-8.05
857,RECIFE,2001,7,355.5,-34.95,-8.05
858,RECIFE,2001,8,210.99999999999994,-34.95,-8.05
859,RECIFE,2001,9,106.30000000000001,-34.95,-8.05
860,RECIFE,2001,10,103.69999999999999,-34.95,-8.05
861,RECIFE,2001,11,32.1,-34.95,-8.05
862,RECIFE,2001,12,109.0,-34.95,-8.05
863,RECIFE,2002,1,231.59999999999997,-34.95,-8.05
864,RECIFE,2002,2,199.5,-34.95,-8.05
865,RECIFE,2002,3,409.8,-34.95,-8.05
866,RECIFE,2002,4,140.20000000000002,-34.95,-8.05
867,RECIFE,2002,5,304.19999999999993,-34.95,-8.05
868,RECIFE,2002,6,583.4999999999999,-34.95,-8.05
869,RECIFE,2002,7,282.29999999999995,-34.95,-8.05
870,RECIFE,2002,8,124.2,-34.95,-8.05
871,RECIFE,2002,9,42.5,-34.95,-8.05
872,RECIFE,2002,10,49.00000000000001,-34.95,-8.05
873,RECIFE,2002,11,87.69999999999999,-34.95,-8.05
874,RECIFE,2002,12,33.1,-34.95,-8.05
875,RECIFE,2003,1,53.300000000000004,-34.95,-8.05
876,RECIFE,2003,2,158.5,-34.95,-8.05
877,RECIFE,2003,3,397.8999999999999,-34.95,-8.05
878,RECIFE,2003,4,116.09999999999998,-34.95,-8.05
879,RECIFE,2003,5,225.90000000000003,-34.95,-8.05
880,RECIFE,2003,6,474.5,-34.95,-8.05
881,RECIFE,2003,7,282.20000000000005,-34.95,-8.05
882,RECIFE,2003,8,194.8,-34.95,-8.05
883,RECIFE,2003,9,136.00000000000003,-34.95,-8.05
884,RECIFE,2003,10,52.300000000000004,-34.95,-8.05
885,RECIFE,2003,11,26.799999999999997,-34.95,-8.05
886,RECIFE,2003,12,51.5,-34.95,-8.05
887,RECIFE,2004,1,249.90000000000003,-34.95,-8.05
888,RECIFE,2004,2,225.99999999999997,-34.95,-8.05
889,RECIFE,2004,3,168.79999999999998,-34.95,-8.05
890,RECIFE,2004,4,378.20000000000005,-34.95,-8.05
891,RECIFE,2004,5,327.7,-34.95,-8.05
892,RECIFE,2004,6,537.3,-34.95,-8.05
893,RECIFE,2004,7,359.79999999999995,-34.95,-8.05
894,RECIFE,2004,8,138.9,-34.95,-8.05
895,RECIFE,2004,9,81.1,-34.95,-8.05
896,RECIFE,2004,10,33.599999999999994,-34.95,-8.05
897,RECIFE,2004,11,18.2,-34.95,-8.05
898,RECIFE,2004,12,13.2,-34.95,-8.05
899,RECIFE,2005,1,14.299999999999999,-34.95,-8.05
900,RECIFE,2005,2,80.39999999999999,-34.95,-8.05
901,RECIFE,2005,3,75.9,-34.95,-8.05
902,RECIFE,2005,4,168.10000000000002,-34.95,-8.05
903,RECIFE,2005,5,507.09999999999997,-34.95,-8.05
904,RECIFE,2005,6,709.0000000000001,-34.95,-8.05
905,RECIFE,2005,7,182.7,-34.95,-8.05
906,RECIFE,2005,8,290.8,-34.95,-8.05
907,RECIFE,2005,9,45.3,-34.95,-8.05
908,RECIFE,2005,10,59.7,-34.95,-8.05
909,RECIFE,2005,11,8.700000000000001,-34.95,-8.05
910,RECIFE,2005,12,174.2,-34.95,-8.05
911,RECIFE,2006,1,12.299999999999999,-34.95,-8.05
912,RECIFE,2006,2,32.4,-34.95,-8.05
913,RECIFE,2006,3,158.2,-34.95,-8.05
914,RECIFE,2006,4,322.2,-34.95,-8.05
915,RECIFE,2006,5,338.00000000000006,-34.95,-8.05
916,RECIFE,2006,6,432.1,-34.95,-8.05
917,RECIFE,2006,7,222.49999999999997,-34.95,-8.05
918,RECIFE,2006,8,185.79999999999998,-34.95,-8.05
919,RECIFE,2006,9,78.99999999999997,-34.95,-8.05
920,RECIFE,2006,10,8.7,-34.95,-8.05
921,RECIFE,2006,11,84.69999999999999,-34.95,-8.05
922,RECIFE,2006,12,106.39999999999999,-34.95,-8.05
923,RECIFE,2007,1,83.5,-34.95,-8.05
924,RECIFE,2007,2,226.7,-34.95,-8.05
925,RECIFE,2007,3,138.70000000000002,-34.95,-8.05
926,RECIFE,2007,4,347.30000000000007,-34.95,-8.05
927,RECIFE,2007,5,208.2,-34.95,-8.05
928,RECIFE,2007,6,390.8,-34.95,-8.05
929,RECIFE,2007,7,330.99999999999994,-34.95,-8.05
930,RECIFE,2007,8,223.7,-34.95,-8.05
931,RECIFE,2007,9,127.10000000000001,-34.95,-8.05
932,RECIFE,2007,10,25.600000000000005,-34.95,-8.05
933,RECIFE,2007,11,40.0,-34.95,-8.05
934,RECIFE,2007,12,30.600000000000005,-34.95,-8.05
935,RECIFE,2008,1,85.70000000000002,-34.95,-8.05
936,RECIFE,2008,2,32.300000000000004,-34.95,-8.05
937,RECIFE,2008,3,395.4,-34.95,-8.05
938,RECIFE,2008,4,314.20000000000005,-34.95,-8.05
939,RECIFE,2008,5,415.70000000000005,-34.95,-8.05
940,RECIFE,2008,6,391.79999999999995,-34.95,-8.05
941,RECIFE,2008,7,374.2999999999999,-34.95,-8.05
942,RECIFE,2008,8,294.40000000000003,-34.95,-8.05
943,RECIFE,2008,9,47.600000000000016,-34.95,-8.05
944,RECIFE,2008,10,53.60000000000001,-34.95,-8.05
945,RECIFE,2008,11,15.999999999999998,-34.95,-8.05
946,RECIFE,2008,12,18.299999999999997,-34.95,-8.05
947,RECIFE,2009,1,85.2,-34.95,-8.05
948,RECIFE,2009,2,376.1000000000001,-34.95,-8.05
949,RECIFE,2009,3,142.8,-34.95,-8.05
950,RECIFE,2009,4,351.80000000000007,-34.95,-8.05
951,RECIFE,2009,5,410.09999999999997,-34.95,-8.05
952,RECIFE,2009,6,333.0,-34.95,-8.05
953,RECIFE,2009,7,386.8000000000001,-34.95,-8.05
954,RECIFE,2009,8,290.19999999999993,-34.95,-8.05
955,RECIFE,2009,9,83.5,-34.95,-8.05
956,RECIFE,2009,10,16.3,-34.95,-8.05
957,RECIFE,2009,11,49.9,-34.95,-8.05
958,RECIFE,2009,12,47.800000000000004,-34.95,-8.05
959,RECIFE,2010,1,193.4,-34.95,-8.05
960,RECIFE,2010,2,45.199999999999996,-34.95,-8.05
961,RECIFE,2010,3,92.70000000000002,-34.95,-8.05
962,RECIFE,2010,4,273.29999999999995,-34.95,-8.05
963,RECIFE,2010,5,114.30000000000001,-34.95,-8.05
964,RECIFE,2010,6,543.9,-34.95,-8.05
965,RECIFE,2010,7,259.40000000000003,-34.95,-8.05
966,RECIFE,2010,8,191.20000000000002,-34.95,-8.05
967,RECIFE,2010,9,74.30000000000001,-34.95,-8.05
968,RECIFE,2010,10,37.4,-34.95,-8.05
969,RECIFE,2010,11,23.5,-34.95,-8.05
970,RECIFE,2010,12,84.8,-34.95,-8.05
971,RECIFE,2011,1,139.3,-34.95,-8.05
972,RECIFE,2011,2,336.6,-34.95,-8.05
973,RECIFE,2011,3,129.5,-34.95,-8.05
974,RECIFE,2011,4,647.4,-34.95,-8.05
975,RECIFE,2011,5,755.7,-34.95,-8.05
976,RECIFE,2011,6,303.8999999999999,-34.95,-8.05
977,RECIFE,2011,7,544.4000000000001,-34.95,-8.05
978,RECIFE,2011,8,201.79999999999998,-34.95,-8.05
979,RECIFE,2011,9,35.7,-34.95,-8.05
980,RECIFE,2011,10,34.6,-34.95,-8.05
981,RECIFE,2011,11,74.99999999999999,-34.95,-8.05
982,RECIFE,2011,12,41.800000000000004,-34.95,-8.05
983,RECIFE,2012,1,198.60000000000002,-34.95,-8.05
984,RECIFE,2012,2,189.79999999999998,-34.95,-8.05
985,RECIFE,2012,3,138.8,-34.95,-8.05
986,RECIFE,2012,4,55.8,-34.95,-8.05
987,RECIFE,2012,5,190.2,-34.95,-8.05
988,RECIFE,2012,6,296.5,-34.95,-8.05
989,RECIFE,2012,7,261.70000000000005,-34.95,-8.05
990,RECIFE,2012,8,163.50000000000003,-34.95,-8.05
991,RECIFE,2012,9,19.7,-34.95,-8.05
992,RECIFE,2012,10,54.400000000000006,-34.95,-8.05
993,RECIFE,2012,11,9.899999999999999,-34.95,-8.05
994,RECIFE,2012,12,25.100000000000005,-34.95,-8.05
995,RECIFE,2013,1,95.70000000000002,-34.95,-8.05
996,RECIFE,2013,2,47.7,-34.95,-8.05
997,RECIFE,2013,3,98.8,-34.95,-8.05
998,RECIFE,2013,4,229.0,-34.95,-8.05
999,RECIFE,2013,5,316.9,-34.95,-8.05
1000,RECIFE,2013,6,491.3999999999999,-34.95,-8.05
1001,RECIFE,2013,7,416.4,-34.95,-8.05
1002,RECIFE,2013,8,225.29999999999998,-34.95,-8.05
1003,RECIFE,2013,9,146.00000000000003,-34.95,-8.05
1004,RECIFE,2013,10,129.2,-34.95,-8.05
1005,RECIFE,2013,11,76.50000000000001,-34.95,-8.05
1006,RECIFE,2013,12,177.3,-34.95,-8.05
1007,RECIFE,2014,1,108.89999999999998,-34.95,-8.05
1008,RECIFE,2014,2,148.20000000000002,-34.95,-8.05
1009,RECIFE,2014,3,252.39999999999998,-34.95,-8.05
1010,RECIFE,2014,4,268.5,-34.95,-8.05
1011,RECIFE,2014,5,315.1,-34.95,-8.05
1012,RECIFE,2014,6,322.8,-34.95,-8.05
1013,RECIFE,2014,7,278.9,-34.95,-8.05
1014,RECIFE,2014,8,162.19999999999996,-34.95,-8.05
1015,RECIFE,2014,9,248.9,-34.95,-8.05
1016,RECIFE,2014,10,146.5,-34.95,-8.05
1017,RECIFE,2014,11,55.99999999999999,-34.95,-8.05
1018,RECIFE,2014,12,71.29999999999998,-34.95,-8.05
1019,RECIFE,2015,1,65.4,-34.95,-8.05
1020,RECIFE,2015,2,56.2,-34.95,-8.05
1021,RECIFE,2015,3,341.2,-34.95,-8.05
1022,RECIFE,2015,4,74.60000000000001,-34.95,-8.05
1023,RECIFE,2015,5,178.9,-34.95,-8.05
1024,RECIFE,2015,6,460.49999999999994,-34.95,-8.05
1025,RECIFE,2015,7,446.3,-34.95,-8.05
1026,RECIFE,2015,8,115.99999999999999,-34.95,-8.05
1027,RECIFE,2015,9,35.10000000000001,-34.95,-8.05
1028,RECIFE,2015,10,16.599999999999998,-34.95,-8.05
1029,RECIFE,2015,11,30.6,-34.95,-8.05
1030,RECIFE,2015,12,91.8,-34.95,-8.05
1031,RECIFE,2016,1,124.00000000000001,-34.95,-8.05
1032,RECIFE,2016,2,70.0,-34.95,-8.05
1033,RECIFE,2016,3,265.09999999999997,-34.95,-8.05
1034,RECIFE,2016,4,293.59999999999997,-34.95,-8.05
1035,RECIFE,2016,5,478.30000000000007,-34.95,-8.05
1036,RECIFE,2016,6,148.49999999999997,-34.95,-8.05
1037,RECIFE,2016,7,111.30000000000001,-34.95,-8.05
1038,RECIFE,2016,8,58.3,-34.95,-8.05
1039,RECIFE,2016,9,58.199999999999996,-34.95,-8.05
1040,RECIFE,2016,10,14.100000000000003,-34.95,-8.05
1041,RECIFE,2016,11,17.299999999999997,-34.95,-8.05
1042,RECIFE,2016,12,68.0,-34.95,-8.05
1043,RECIFE,2017,1,28.7,-34.95,-8.05
1044,RECIFE,2017,2,21.1,-34.95,-8.05
1045,RECIFE,2017,3,156.19999999999996,-34.95,-8.05
1046,RECIFE,2017,4,289.9,-34.95,-8.05
1047,RECIFE,2017,5,399.40000000000003,-34.95,-8.05
1048,RECIFE,2017,6,489.79999999999984,-34.95,-8.05
1049,RECIFE,2017,7,479.30000000000007,-34.95,-8.05
1050,RECIFE,2017,8,112.1,-34.95,-8.05
1051,RECIFE,2017,9,84.20000000000002,-34.95,-8.05
1052,RECIFE,2017,10,62.60000000000001,-34.95,-8.05
1053,RECIFE,2017,11,14.8,-34.95,-8.05
1054,RECIFE,2017,12,30.3,-34.95,-8.05
1055,SURUBIM,2000,1,57.10000000000001,-35.71,-7.83
1056,SURUBIM,2000,2,76.99999999999999,-35.71,-7.83
1057,SURUBIM,2000,3,29.5,-35.71,-7.83
1058,SURUBIM,2000,4,129.5,-35.71,-7.83
1059,SURUBIM,2000,5,87.1,-35.71,-7.83
1060,SURUBIM,2000,6,151.80000000000004,-35.71,-7.83
1061,SURUBIM,2000,7,114.29999999999998,-35.71,-7.83
1062,SURUBIM,2000,8,100.50000000000001,-35.71,-7.83
1063,SURUBIM,2000,9,117.10000000000002,-35.71,-7.83
1064,SURUBIM,2000,10,15.2,-35.71,-7.83
1065,SURUBIM,2000,11,8.9,-35.71,-7.83
1066,SURUBIM,2000,12,66.7,-35.71,-7.83
1067,SURUBIM,2001,1,22.700000000000003,-35.71,-7.83
1068,SURUBIM,2001,2,0.9999999999999999,-35.71,-7.83
1069,SURUBIM,2001,3,74.79999999999998,-35.71,-7.83
1070,SURUBIM,2001,4,56.599999999999994,-35.71,-7.83
1071,SURUBIM,2001,5,9.4,-35.71,-7.83
1072,SURUBIM,2001,6,120.99999999999999,-35.71,-7.83
1073,SURUBIM,2001,7,72.8,-35.71,-7.83
1074,SURUBIM,2001,8,61.49999999999999,-35.71,-7.83
1075,SURUBIM,2001,9,24.999999999999996,-35.71,-7.83
1076,SURUBIM,2001,10,21.9,-35.71,-7.83
1077,SURUBIM,2001,11,8.299999999999999,-35.71,-7.83
1078,SURUBIM,2001,12,26.5,-35.71,-7.83
1079,SURUBIM,2002,1,102.10000000000001,-35.71,-7.83
1080,SURUBIM,2002,2,24.7,-35.71,-7.83
1081,SURUBIM,2002,3,95.50000000000001,-35.71,-7.83
1082,SURUBIM,2002,4,30.800000000000004,-35.71,-7.83
1083,SURUBIM,2002,5,110.8,-35.71,-7.83
1084,SURUBIM,2002,6,120.3,-35.71,-7.83
1085,SURUBIM,2002,7,47.49999999999999,-35.71,-7.83
1086,SURUBIM,2002,8,33.7,-35.71,-7.83
1087,SURUBIM,2002,9,7.3999999999999995,-35.71,-7.83
1088,SURUBIM,2002,10,12.200000000000001,-35.71,-7.83
1089,SURUBIM,2002,11,28.700000000000003,-35.71,-7.83
1090,SURUBIM,2002,12,3.3,-35.71,-7.83
1091,SURUBIM,2003,1,5.5,-35.71,-7.83
1092,SURUBIM,2003,2,50.4,-35.71,-7.83
1093,SURUBIM,2003,3,48.20000000000001,-35.71,-7.83
1094,SURUBIM,2003,4,47.7,-35.71,-7.83
1095,SURUBIM,2003,5,50.90000000000001,-35.71,-7.83
1096,SURUBIM,2003,6,82.89999999999999,-35.71,-7.83
1097,SURUBIM,2003,7,61.99999999999999,-35.71,-7.83
1098,SURUBIM,2003,8,31.999999999999996,-35.71,-7.83
1099,SURUBIM,2003,9,39.800000000000004,-35.71,-7.83
1100,SURUBIM,2003,10,7.900000000000001,-35.71,-7.83
1101,SURUBIM,2003,11,3.4000000000000004,-35.71,-7.83
1102,SURUBIM,2003,12,33.2,-35.71,-7.83
1103,SURUBIM,2004,1,216.5,-35.71,-7.83
1104,SURUBIM,2004,2,114.30000000000001,-35.71,-7.83
1105,SURUBIM,2004,3,40.69999999999999,-35.71,-7.83
1106,SURUBIM,2004,4,84.80000000000001,-35.71,-7.83
1107,SURUBIM,2004,5,84.79999999999998,-35.71,-7.83
1108,SURUBIM,2004,6,140.9,-35.71,-7.83
1109,SURUBIM,2004,7,122.60000000000001,-35.71,-7.83
1110,SURUBIM,2004,8,45.900000000000006,-35.71,-7.83
1111,SURUBIM,2004,9,34.7,-35.71,-7.83
1112,SURUBIM,2004,10,5.7,-35.71,-7.83
1113,SURUBIM,2004,11,6.800000000000001,-35.71,-7.83
1114,SURUBIM,2004,12,10.6,-35.71,-7.83
1115,SURUBIM,2005,1,8.5,-35.71,-7.83
1116,SURUBIM,2005,2,29.200000000000003,-35.71,-7.83
