,Estacao,year,month,Precipitacao,long,lat
1117,SURUBIM,2005,3,94.4,-35.71,-7.83
1118,SURUBIM,2005,4,22.2,-35.71,-7.83
1119,SURUBIM,2005,5,91.1,-35.71,-7.83
1120,SURUBIM,2005,6,258.1,-35.71,-7.83
1121,SURUBIM,2005,7,71.6,-35.71,-7.83
1122,SURUBIM,2005,8,95.2,-35.71,-7.83
1123,SURUBIM,2005,9,5.6,-35.71,-7.83
1124,SURUBIM,2005,10,2.5,-35.71,-7.83
1125,SURUBIM,2005,11,9.0,-35.71,-7.83
1126,SURUBIM,2005,12,27.299999999999997,-35.71,-7.83
1127,SURUBIM,2006,1,2.8999999999999995,-35.71,-7.83
1128,SURUBIM,2006,2,71.8,-35.71,-7.83
1129,SURUBIM,2006,3,38.7,-35.71,-7.83
1130,SURUBIM,2006,4,41.199999999999996,-35.71,-7.83
1131,SURUBIM,2006,5,58.599999999999994,-35.71,-7.83
1132,SURUBIM,2006,6,148.69999999999996,-35.71,-7.83
1133,SURUBIM,2006,7,40.99999999999999,-35.71,-7.83
1134,SURUBIM,2006,8,34.6,-35.71,-7.83
1135,SURUBIM,2006,9,10.0,-35.71,-7.83
1136,SURUBIM,2006,10,4.3999999999999995,-35.71,-7.83
1137,SURUBIM,2006,11,31.8,-35.71,-7.83
1138,SURUBIM,2006,12,9.5,-35.71,-7.83
1139,SURUBIM,2007,1,23.2,-35.71,-7.83
1140,SURUBIM,2007,2,51.79999999999999,-35.71,-7.83
1141,SURUBIM,2007,3,73.10000000000001,-35.71,-7.83
1142,SURUBIM,2007,4,56.10000000000001,-35.71,-7.83
1143,SURUBIM,2007,5,39.70000000000001,-35.71,-7.83
1144,SURUBIM,2007,6,123.00000000000003,-35.71,-7.83
1145,SURUBIM,2007,7,48.5,-35.71,-7.83
1146,SURUBIM,2007,8,48.60000000000001,-35.71,-7.83
1147,SURUBIM,2007,9,29.300000000000004,-35.71,-7.83
1148,SURUBIM,2007,10,3.5999999999999996,-35.71,-7.83
1149,SURUBIM,2007,11,5.800000000000001,-35.71,-7.83
1150,SURUBIM,2007,12,16.8,-35.71,-7.83
1151,SURUBIM,2008,1,3.5,-35.71,-7.83
1152,SURUBIM,2008,2,1.4,-35.71,-7.83
1153,SURUBIM,2008,3,157.4,-35.71,-7.83
1154,SURUBIM,2008,4,58.40000000000002,-35.71,-7.83
1155,SURUBIM,2008,5,115.19999999999997,-35.71,-7.83
1156,SURUBIM,2008,6,64.6,-35.71,-7.83
1157,SURUBIM,2008,7,93.20000000000003,-35.71,-7.83
1158,SURUBIM,2008,8,80.59999999999998,-35.71,-7.83
1159,SURUBIM,2008,9,19.799999999999997,-35.71,-7.83
1160,SURUBIM,2008,10,7.0,-35.71,-7.83
1161,SURUBIM,2008,11,0.4,-35.71,-7.83
1162,SURUBIM,2008,12,1.9,-35.71,-7.83
1163,SURUBIM,2009,1,9.0,-35.71,-7.83
1164,SURUBIM,2009,2,136.89999999999998,-35.71,-7.83
1165,SURUBIM,2009,3,44.7,-35.71,-7.83
1166,SURUBIM,2009,4,36.6,-35.71,-7.83
1167,SURUBIM,2009,5,95.3,-35.71,-7.83
1168,SURUBIM,2009,6,69.2,-35.71,-7.83
1169,SURUBIM,2009,7,52.900000000000006,-35.71,-7.83
1170,SURUBIM,2009,8,49.70000000000002,-35.71,-7.83
1171,SURUBIM,2009,9,15.799999999999999,-35.71,-7.83
1172,SURUBIM,2009,10,0.3,-35.71,-7.83
1173,SURUBIM,2009,11,16.4,-35.71,-7.83
1174,SURUBIM,2009,12,12.6,-35.71,-7.83
1175,SURUBIM,2010,1,111.80000000000001,-35.71,-7.83
1176,SURUBIM,2010,2,43.5,-35.71,-7.83
1177,SURUBIM,2010,3,25.000000000000004,-35.71,-7.83
1178,SURUBIM,2010,4,92.80000000000003,-35.71,-7.83
1179,SURUBIM,2010,5,38.99999999999999,-35.71,-7.83
1180,SURUBIM,2010,6,249.00000000000003,-35.71,-7.83
1181,SURUBIM,2010,7,38.9,-35.71,-7.83
1182,SURUBIM,2010,8,50.999999999999986,-35.71,-7.83
1183,SURUBIM,2010,9,25.7,-35.71,-7.83
1184,SURUBIM,2010,10,7.7,-35.71,-7.83
1185,SURUBIM,2010,11,2.9,-35.71,-7.83
1186,SURUBIM,2010,12,45.7,-35.71,-7.83
1187,SURUBIM,2011,1,70.30000000000001,-35.71,-7.83
1188,SURUBIM,2011,2,35.4,-35.71,-7.83
1189,SURUBIM,2011,3,71.2,-35.71,-7.83
1190,SURUBIM,2011,4,174.29999999999995,-35.71,-7.83
1191,SURUBIM,2011,5,184.29999999999998,-35.71,-7.83
1192,SURUBIM,2011,6,97.30000000000001,-35.71,-7.83
1193,SURUBIM,2011,7,120.09999999999997,-35.71,-7.83
1194,SURUBIM,2011,8,62.6,-35.71,-7.83
1195,SURUBIM,2011,9,13.900000000000002,-35.71,-7.83
1196,SURUBIM,2011,10,11.0,-35.71,-7.83
1197,SURUBIM,2011,11,15.8,-35.71,-7.83
1198,SURUBIM,2011,12,3.2,-35.71,-7.83
1199,SURUBIM,2012,1,71.8,-35.71,-7.83
1200,SURUBIM,2012,2,48.900000000000006,-35.71,-7.83
1201,SURUBIM,2012,3,6.1,-35.71,-7.83
1202,SURUBIM,2012,4,3.5,-35.71,-7.83
1203,SURUBIM,2012,5,46.400000000000006,-35.71,-7.83
1204,SURUBIM,2012,6,95.1,-35.71,-7.83
1205,SURUBIM,2012,7,59.300000000000026,-35.71,-7.83
1206,SURUBIM,2012,8,29.200000000000003,-35.71,-7.83
1207,SURUBIM,2012,9,1.9,-35.71,-7.83
1208,SURUBIM,2012,10,4.3,-35.71,-7.83
1209,SURUBIM,2012,11,1.4000000000000001,-35.71,-7.83
1210,SURUBIM,2012,12,9.0,-35.71,-7.83
1211,SURUBIM,2013,1,31.0,-35.71,-7.83
1212,SURUBIM,2013,2,4.699999999999999,-35.71,-7.83
1213,SURUBIM,2013,3,9.8,-35.71,-7.83
1214,SURUBIM,2013,4,101.89999999999999,-35.71,-7.83
1215,SURUBIM,2013,5,35.49999999999999,-35.71,-7.83
1216,SURUBIM,2013,6,73.0,-35.71,-7.83
1217,SURUBIM,2013,7,109.39999999999996,-35.71,-7.83
1218,SURUBIM,2013,8,45.400000000000006,-35.71,-7.83
1219,SURUBIM,2013,9,14.4,-35.71,-7.83
1220,SURUBIM,2013,10,11.399999999999999,-35.71,-7.83
1221,SURUBIM,2013,11,8.499999999999998,-35.71,-7.83
1222,SURUBIM,2013,12,10.5,-35.71,-7.83
1223,SURUBIM,2014,1,6.2,-35.71,-7.83
1224,SURUBIM,2014,2,81.0,-35.71,-7.83
1225,SURUBIM,2014,3,28.299999999999994,-35.71,-7.83
1226,SURUBIM,2014,4,46.900000000000006,-35.71,-7.83
1227,SURUBIM,2014,5,203.09999999999997,-35.71,-7.83
1228,SURUBIM,2014,6,41.300000000000004,-35.71,-7.83
1229,SURUBIM,2014,7,55.099999999999994,-35.71,-7.83
1230,SURUBIM,2014,8,58.4,-35.71,-7.83
1231,SURUBIM,2014,9,54.3,-35.71,-7.83
1232,SURUBIM,2014,10,56.300000000000004,-35.71,-7.83
1233,SURUBIM,2014,11,67.8,-35.71,-7.83
1234,SURUBIM,2014,12,5.699999999999999,-35.71,-7.83
1235,SURUBIM,2015,1,9.100000000000001,-35.71,-7.83
1236,SURUBIM,2015,2,10.899999999999999,-35.71,-7.83
1237,SURUBIM,2015,3,50.50000000000001,-35.71,-7.83
1238,SURUBIM,2015,4,10.6,-35.71,-7.83
1239,SURUBIM,2015,5,43.0,-35.71,-7.83
1240,SURUBIM,2015,6,98.10000000000001,-35.71,-7.83
1241,SURUBIM,2015,7,108.29999999999997,-35.71,-7.83
1242,SURUBIM,2015,8,16.5,-35.71,-7.83
1243,SURUBIM,2015,9,7.199999999999999,-35.71,-7.83
1244,SURUBIM,2015,10,7.3,-35.71,-7.83
1245,SURUBIM,2015,11,4.0,-35.71,-7.83
1246,SURUBIM,2015,12,41.599999999999994,-35.71,-7.83
1247,SURUBIM,2016,1,108.1,-35.71,-7.83
1248,SURUBIM,2016,2,31.6,-35.71,-7.83
1249,SURUBIM,2016,3,31.8,-35.71,-7.83
1250,SURUBIM,2016,4,73.89999999999999,-35.71,-7.83
1251,SURUBIM,2016,5,99.8,-35.71,-7.83
1252,SURUBIM,2016,6,45.50000000000001,-35.71,-7.83
1253,SURUBIM,2016,7,12.899999999999999,-35.71,-7.83
1254,SURUBIM,2016,8,9.4,-35.71,-7.83
1255,SURUBIM,2016,9,3.7,-35.71,-7.83
1256,SURUBIM,2016,10,0.2,-35.71,-7.83
1257,SURUBIM,2016,11,0.6,-35.71,-7.83
1258,SURUBIM,2016,12,4.6,-35.71,-7.83
1259,SURUBIM,2017,1,7.5,-35.71,-7.83
1260,SURUBIM,2017,2,4.3,-35.71,-7.83
1261,SURUBIM,2017,3,12.5,-35.71,-7.83
1262,SURUBIM,2017,4,79.7,-35.71,-7.83
1263,SURUBIM,2017,5,64.19999999999999,-35.71,-7.83
1264,SURUBIM,2017,6,86.1,-35.71,-7.83
1265,SURUBIM,2017,7,138.6,-35.71,-7.83
1266,SURUBIM,2017,8,14.3,-35.71,-7.83
1267,SURUBIM,2017,9,18.900000000000002,-35.71,-7.83
1268,SURUBIM,2017,10,6.6,-35.71,-7.83
1269,SURUBIM,2017,11,6.1,-35.71,-7.83
1270,SURUBIM,2017,12,9.2,-35.71,-7.83
1271,TRIUNFO,2000,1,152.6,-38.11,-7.81
1272,TRIUNFO,2000,2,183.8,-38.11,-7.81
1273,TRIUNFO,2000,3,138.70000000000002,-38.11,-7.81
1274,TRIUNFO,2000,4,341.09999999999997,-38.11,-7.81
1275,TRIUNFO,2000,5,90.9,-38.11,-7.81
1276,TRIUNFO,2000,6,179.20000000000002,-38.11,-7.81
1277,TRIUNFO,2000,7,173.6,-38.11,-7.81
1278,TRIUNFO,2000,8,126.6,-38.11,-7.81
1279,TRIUNFO,2000,9,127.1,-38.11,-7.81
1280,TRIUNFO,2000,10,0.0,-38.11,-7.81
1281,TRIUNFO,2000,11,0.0,-38.11,-7.81
1282,TRIUNFO,2000,12,95.99999999999999,-38.11,-7.81
1283,TRIUNFO,2001,1,47.400000000000006,-38.11,-7.81
1284,TRIUNFO,2001,2,131.6,-38.11,-7.81
1285,TRIUNFO,2001,3,168.29999999999998,-38.11,-7.81
1286,TRIUNFO,2001,4,30.0,-38.11,-7.81
1287,TRIUNFO,2001,5,29.0,-38.11,-7.81
1288,TRIUNFO,2001,6,193.50000000000003,-38.11,-7.81
1289,TRIUNFO,2001,7,177.79999999999998,-38.11,-7.81
1290,TRIUNFO,2001,8,98.39999999999998,-38.11,-7.81
1291,TRIUNFO,2001,9,12.899999999999999,-38.11,-7.81
1292,TRIUNFO,2001,10,108.0,-38.11,-7.81
1293,TRIUNFO,2001,11,6.4,-38.11,-7.81
1294,TRIUNFO,2001,12,23.5,-38.11,-7.81
1295,TRIUNFO,2002,1,299.1000000000001,-38.11,-7.81
1296,TRIUNFO,2002,2,112.60000000000001,-38.11,-7.81
1297,TRIUNFO,2002,3,286.3,-38.11,-7.81
1298,TRIUNFO,2002,4,51.20000000000001,-38.11,-7.81
1299,TRIUNFO,2002,5,105.79999999999998,-38.11,-7.81
1300,TRIUNFO,2002,6,82.3,-38.11,-7.81
1301,TRIUNFO,2002,7,120.0,-38.11,-7.81
1302,TRIUNFO,2002,8,47.900000000000006,-38.11,-7.81
1303,TRIUNFO,2002,9,5.2,-38.11,-7.81
1304,TRIUNFO,2002,10,0.2,-38.11,-7.81
1305,TRIUNFO,2002,11,1.0,-38.11,-7.81
1306,TRIUNFO,2002,12,35.0,-38.11,-7.81
1307,TRIUNFO,2003,1,136.3,-38.11,-7.81
1308,TRIUNFO,2003,2,196.9,-38.11,-7.81
1309,TRIUNFO,2003,3,212.10000000000002,-38.11,-7.81
1310,TRIUNFO,2003,4,109.2,-38.11,-7.81
1311,TRIUNFO,2003,5,46.400000000000006,-38.11,-7.81
1312,TRIUNFO,2003,6,21.400000000000002,-38.11,-7.81
1313,TRIUNFO,2003,7,37.199999999999996,-38.11,-7.81
1314,TRIUNFO,2003,8,13.6,-38.11,-7.81
1315,TRIUNFO,2003,9,66.99999999999999,-38.11,-7.81
1316,TRIUNFO,2003,10,5.0,-38.11,-7.81
1317,TRIUNFO,2003,11,52.0,-38.11,-7.81
1318,TRIUNFO,2003,12,0.0,-38.11,-7.81
1319,TRIUNFO,2004,5,87.39999999999999,-38.11,-7.81
1320,TRIUNFO,2004,6,191.69999999999996,-38.11,-7.81
1321,TRIUNFO,2004,7,141.8,-38.11,-7.81
1322,TRIUNFO,2004,8,99.5,-38.11,-7.81
1323,TRIUNFO,2004,9,28.6,-38.11,-7.81
1324,TRIUNFO,2004,10,0.0,-38.11,-7.81
1325,TRIUNFO,2004,11,12.3,-38.11,-7.81
1326,TRIUNFO,2004,12,31.0,-38.11,-7.81
1327,TRIUNFO,2005,1,31.200000000000003,-38.11,-7.81
1328,TRIUNFO,2005,2,84.99999999999999,-38.11,-7.81
1329,TRIUNFO,2005,3,212.60000000000002,-38.11,-7.81
1330,TRIUNFO,2005,4,48.70000000000001,-38.11,-7.81
1331,TRIUNFO,2005,5,181.0,-38.11,-7.81
1332,TRIUNFO,2005,6,171.0,-38.11,-7.81
1333,TRIUNFO,2005,7,73.6,-38.11,-7.81
1334,TRIUNFO,2005,8,73.5,-38.11,-7.81
1335,TRIUNFO,2005,9,1.9000000000000001,-38.11,-7.81
1336,TRIUNFO,2005,10,2.0,-38.11,-7.81
1337,TRIUNFO,2005,11,2.5,-38.11,-7.81
1338,TRIUNFO,2005,12,67.9,-38.11,-7.81
1339,TRIUNFO,2006,1,2.0,-38.11,-7.81
1340,TRIUNFO,2006,2,144.6,-38.11,-7.81
1341,TRIUNFO,2006,3,258.2,-38.11,-7.81
1342,TRIUNFO,2006,4,172.4,-38.11,-7.81
1343,TRIUNFO,2006,5,173.10000000000002,-38.11,-7.81
1344,TRIUNFO,2006,6,122.89999999999999,-38.11,-7.81
1345,TRIUNFO,2006,7,72.10000000000001,-38.11,-7.81
1346,TRIUNFO,2006,8,25.0,-38.11,-7.81
1347,TRIUNFO,2006,9,16.2,-38.11,-7.81
1348,TRIUNFO,2006,10,91.19999999999999,-38.11,-7.81
1349,TRIUNFO,2006,11,33.2,-38.11,-7.81
1350,TRIUNFO,2006,12,9.2,-38.11,-7.81
1351,TRIUNFO,2007,1,55.0,-38.11,-7.81
1352,TRIUNFO,2007,2,311.4,-38.11,-7.81
1353,TRIUNFO,2007,3,225.20000000000002,-38.11,-7.81
1354,TRIUNFO,2007,4,105.2,-38.11,-7.81
1355,TRIUNFO,2007,5,99.9,-38.11,-7.81
1356,TRIUNFO,2007,6,123.10000000000001,-38.11,-7.81
1357,TRIUNFO,2007,7,39.5,-38.11,-7.81
1358,TRIUNFO,2007,8,46.099999999999994,-38.11,-7.81
1359,TRIUNFO,2007,9,31.699999999999996,-38.11,-7.81
1360,TRIUNFO,2007,10,27.3,-38.11,-7.81
1361,TRIUNFO,2007,11,10.6,-38.11,-7.81
1362,TRIUNFO,2007,12,3.3,-38.11,-7.81
1363,TRIUNFO,2008,1,52.5,-38.11,-7.81
1364,TRIUNFO,2008,2,135.70000000000002,-38.11,-7.81
1365,TRIUNFO,2008,3,387.20000000000005,-38.11,-7.81
1366,TRIUNFO,2008,4,387.8,-38.11,-7.81
1367,TRIUNFO,2008,5,199.1,-38.11,-7.81
1368,TRIUNFO,2008,6,75.10000000000001,-38.11,-7.81
1369,TRIUNFO,2008,7,112.09999999999998,-38.11,-7.81
1370,TRIUNFO,2008,8,39.0,-38.11,-7.81
1371,TRIUNFO,2008,9,6.0,-38.11,-7.81
1372,TRIUNFO,2008,10,1.3,-38.11,-7.81
1373,TRIUNFO,2008,11,6.8,-38.11,-7.81
1374,TRIUNFO,2008,12,25.799999999999997,-38.11,-7.81
1375,TRIUNFO,2009,1,98.60000000000001,-38.11,-7.81
1376,TRIUNFO,2009,2,245.0,-38.11,-7.81
1377,TRIUNFO,2009,3,134.5,-38.11,-7.81
1378,TRIUNFO,2009,4,294.5,-38.11,-7.81
1379,TRIUNFO,2009,5,412.0000000000001,-38.11,-7.81
1380,TRIUNFO,2009,6,111.0,-38.11,-7.81
1381,TRIUNFO,2009,7,63.1,-38.11,-7.81
1382,TRIUNFO,2009,8,76.10000000000001,-38.11,-7.81
1383,TRIUNFO,2009,9,0.0,-38.11,-7.81
1384,TRIUNFO,2009,10,48.1,-38.11,-7.81
1385,TRIUNFO,2009,11,13.100000000000001,-38.11,-7.81
1386,TRIUNFO,2009,12,78.99999999999999,-38.11,-7.81
1387,TRIUNFO,2010,1,156.1,-38.11,-7.81
1388,TRIUNFO,2010,2,132.79999999999998,-38.11,-7.81
1389,TRIUNFO,2010,3,24.799999999999997,-38.11,-7.81
1390,TRIUNFO,2010,4,258.3,-38.11,-7.81
1391,TRIUNFO,2010,5,30.7,-38.11,-7.81
1392,TRIUNFO,2010,6,208.70000000000002,-38.11,-7.81
1393,TRIUNFO,2010,7,79.6,-38.11,-7.81
1394,TRIUNFO,2010,8,12.200000000000001,-38.11,-7.81
1395,TRIUNFO,2010,9,26.8,-38.11,-7.81
1396,TRIUNFO,2010,10,119.0,-38.11,-7.81
1397,TRIUNFO,2010,11,0.0,-38.11,-7.81
1398,TRIUNFO,2010,12,83.19999999999999,-38.11,-7.81
1399,TRIUNFO,2011,1,215.2,-38.11,-7.81
1400,TRIUNFO,2011,2,230.5,-38.11,-7.81
1401,TRIUNFO,2011,3,152.7,-38.11,-7.81
1402,TRIUNFO,2011,4,225.2,-38.11,-7.81
1403,TRIUNFO,2011,5,296.29999999999995,-38.11,-7.81
1404,TRIUNFO,2011,6,96.39999999999999,-38.11,-7.81
1405,TRIUNFO,2011,7,98.2,-38.11,-7.81
1406,TRIUNFO,2011,8,52.60000000000001,-38.11,-7.81
1407,TRIUNFO,2011,9,41.900000000000006,-38.11,-7.81
1408,TRIUNFO,2011,10,108.69999999999999,-38.11,-7.81
1409,TRIUNFO,2011,11,65.60000000000001,-38.11,-7.81
1410,TRIUNFO,2011,12,12.0,-38.11,-7.81
1411,TRIUNFO,2012,1,35.49999999999999,-38.11,-7.81
1412,TRIUNFO,2012,2,106.5,-38.11,-7.81
1413,TRIUNFO,2012,3,28.500000000000004,-38.11,-7.81
1414,TRIUNFO,2012,4,37.7,-38.11,-7.81
1415,TRIUNFO,2012,5,45.1,-38.11,-7.81
1416,TRIUNFO,2012,6,17.6,-38.11,-7.81
1417,TRIUNFO,2012,7,32.4,-38.11,-7.81
1418,TRIUNFO,2012,8,40.6,-38.11,-7.81
1419,TRIUNFO,2012,9,2.0,-38.11,-7.81
1420,TRIUNFO,2012,10,1.0,-38.11,-7.81
1421,TRIUNFO,2012,11,2.8000000000000003,-38.11,-7.81
1422,TRIUNFO,2012,12,12.8,-38.11,-7.81
1423,TRIUNFO,2013,1,36.99999999999999,-38.11,-7.81
1424,TRIUNFO,2013,2,42.89999999999999,-38.11,-7.81
1425,TRIUNFO,2013,3,103.60000000000001,-38.11,-7.81
1426,TRIUNFO,2013,4,225.90000000000003,-38.11,-7.81
1427,TRIUNFO,2013,5,78.5,-38.11,-7.81
1428,TRIUNFO,2013,6,42.3,-38.11,-7.81
1429,TRIUNFO,2013,7,112.90000000000002,-38.11,-7.81
1430,TRIUNFO,2013,8,25.299999999999997,-38.11,-7.81
1431,TRIUNFO,2013,9,1.4,-38.11,-7.81
1432,TRIUNFO,2013,10,17.7,-38.11,-7.81
1433,TRIUNFO,2013,11,19.8,-38.11,-7.81
1434,TRIUNFO,2013,12,97.8,-38.11,-7.81
1435,TRIUNFO,2014,1,63.2,-38.11,-7.81
1436,TRIUNFO,2014,2,150.4,-38.11,-7.81
1437,TRIUNFO,2014,3,248.9,-38.11,-7.81
1438,TRIUNFO,2014,4,189.6,-38.11,-7.81
1439,TRIUNFO,2014,5,147.29999999999998,-38.11,-7.81
1440,TRIUNFO,2014,6,43.300000000000004,-38.11,-7.81
1441,TRIUNFO,2014,7,70.60000000000001,-38.11,-7.81
1442,TRIUNFO,2014,8,40.199999999999996,-38.11,-7.81
1443,TRIUNFO,2014,9,37.8,-38.11,-7.81
1444,TRIUNFO,2014,10,71.0,-38.11,-7.81
1445,TRIUNFO,2014,11,111.8,-38.11,-7.81
1446,TRIUNFO,2014,12,8.8,-38.11,-7.81
1447,TRIUNFO,2015,1,29.200000000000006,-38.11,-7.81
1448,TRIUNFO,2015,2,94.8,-38.11,-7.81
1449,TRIUNFO,2015,3,189.8,-38.11,-7.81
1450,TRIUNFO,2015,4,99.8,-38.11,-7.81
1451,TRIUNFO,2015,5,106.6,-38.11,-7.81
1452,TRIUNFO,2015,6,73.50000000000001,-38.11,-7.81
1453,TRIUNFO,2015,7,179.6,-38.11,-7.81
1454,TRIUNFO,2015,8,29.599999999999998,-38.11,-7.81
1455,TRIUNFO,2015,9,2.2,-38.11,-7.81
1456,TRIUNFO,2015,10,2.2,-38.11,-7.81
1457,TRIUNFO,2015,11,0.0,-38.11,-7.81
1458,TRIUNFO,2015,12,63.0,-38.11,-7.81
1459,TRIUNFO,2016,1,289.59999999999997,-38.11,-7.81
1460,TRIUNFO,2016,2,59.60000000000001,-38.11,-7.81
1461,TRIUNFO,2016,3,254.9,-38.11,-7.81
1462,TRIUNFO,2016,4,42.800000000000004,-38.11,-7.81
1463,TRIUNFO,2016,5,28.099999999999998,-38.11,-7.81
1464,TRIUNFO,2016,6,11.6,-38.11,-7.81
1465,TRIUNFO,2016,7,21.8,-38.11,-7.81
1466,TRIUNFO,2016,8,1.1,-38.11,-7.81
1467,TRIUNFO,2016,9,14.0,-38.11,-7.81
1468,TRIUNFO,2016,10,10.8,-38.11,-7.81
1469,TRIUNFO,2016,11,0.0,-38.11,-7.81
1470,TRIUNFO,2016,12,11.2,-38.11,-7.81
1471,TRIUNFO,2017,1,45.2,-38.11,-7.81
1472,TRIUNFO,2017,2,56.199999999999996,-38.11,-7.81
1473,TRIUNFO,2017,3,93.8,-38.11,-7.81
1474,TRIUNFO,2017,4,214.60000000000002,-38.11,-7.81
1475,TRIUNFO,2017,5,120.60000000000001,-38.11,-7.81
1476,TRIUNFO,2017,7,168.2,-38.11,-7.81
1477,TRIUNFO,2017,8,12.4,-38.11,-7.81
1478,TRIUNFO,2017,9,41.2,-38.11,-7.81
1479,TRIUNFO,2017,10,0.0,-38.11,-7.81
1480,TRIUNFO,2017,11,12.600000000000001,-38.11,-7.81
